CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,YEAR
60,CH,141373,A,20,0,,1.7185,0.37675,0.19647,BRANCA,1140,,0,2022
59,CH,84166,C,15,0,,1.69897,1.58407,0.24098,BRANCA,1140,,0,2022
58,CH,141012,B,15,0,,2.66229,1.4555,0.15398,BRANCA,1140,,0,2022
57,CH,140448,A,17,0,,3.25322,0.38837,0.2039,BRANCA,1140,,0,2022
56,CH,88321,D,27,0,,1.72576,1.21177,0.12231,BRANCA,1140,,0,2022
55,CH,141120,E,12,0,,3.22378,0.16145,0.19911,BRANCA,1140,,0,2022
54,CH,97710,C,2,0,,2.30268,2.77269,0.20734,BRANCA,1140,,0,2022
53,CH,96531,A,3,0,,1.93047,1.3278,0.31414,BRANCA,1140,,0,2022
52,CH,140589,C,18,0,,1.90997,0.43177,0.17218,BRANCA,1140,,0,2022
51,CH,141330,E,17,0,,2.5062,0.59575,0.20026,BRANCA,1140,,0,2022
50,CH,97875,E,11,0,,0.80836,0.73522,0.18442,BRANCA,1140,,0,2022
49,CH,89148,C,4,0,,1.47439,0.375,0.174,BRANCA,1140,,0,2022
48,CH,111955,C,3,0,,2.32506,1.21057,0.08142,BRANCA,1140,,0,2022
47,CH,140222,C,5,0,,2.20684,0.49143,0.16913,BRANCA,1140,,0,2022
46,CH,141062,A,6,0,,2.7926,0.38416,0.19484,LARANJA,1141,,0,2022
90,CH,85036,A,8,0,,2.13934,0.64135,0.21384,LARANJA,1141,,0,2022
89,CH,84498,B,16,0,,1.75403,2.88546,0.32846,LARANJA,1141,,0,2022
88,CH,49174,D,20,0,,1.51268,0.35348,0.15001,LARANJA,1141,,0,2022
87,CH,96017,A,13,0,,1.18506,2.00777,0.19176,LARANJA,1141,,0,2022
86,CH,140431,B,14,0,,1.84867,1.82987,0.24446,LARANJA,1141,,0,2022
85,CH,141133,D,13,0,,3.00939,-0.93143,0.1978,LARANJA,1141,,0,2022
84,CH,141071,E,30,0,,1.9274,1.50522,0.24292,LARANJA,1141,,0,2022
83,CH,97671,B,25,0,,1.64294,1.66613,0.28317,LARANJA,1141,,0,2022
82,CH,118141,B,25,0,,2.31834,0.68056,0.18756,LARANJA,1141,,0,2022
81,CH,111782,B,11,0,,2.26375,1.88337,0.11935,LARANJA,1141,,0,2022
80,CH,84889,C,24,0,,2.2274,1.13094,0.18159,LARANJA,1141,,0,2022
79,CH,97405,A,8,0,,2.26097,0.38595,0.21827,LARANJA,1141,,0,2022
78,CH,141356,E,10,0,,2.87862,0.56552,0.16946,LARANJA,1141,,0,2022
77,CH,118014,A,9,0,,1.5237,1.32003,0.22572,LARANJA,1141,,0,2022
76,CH,140422,D,27,0,,2.10338,1.83766,0.16224,LARANJA,1141,,0,2022
75,CH,140198,B,27,0,,1.17746,-0.4538,0.19805,LARANJA,1141,,0,2022
74,CH,141141,C,11,0,,1.21209,0.55311,0.20862,LARANJA,1141,,0,2022
73,CH,141124,C,28,0,,1.88304,0.18672,0.20043,LARANJA,1141,,0,2022
72,CH,118107,D,21,0,,1.64494,-0.6571,0.20244,LARANJA,1141,,0,2022
71,CH,141304,B,29,0,,1.67473,0.01612,0.19993,LARANJA,1141,,0,2022
70,CH,96676,D,22,0,,1.62818,1.50116,0.16516,LARANJA,1141,,0,2022
69,CH,97182,A,1,0,,1.23597,0.07834,0.19596,LARANJA,1141,,0,2022
68,CH,140524,B,2,0,,3.14882,0.15644,0.1973,LARANJA,1141,,0,2022
67,CH,111947,B,25,0,,1.85179,0.16222,0.24226,LARANJA,1141,,0,2022
66,CH,111797,A,7,0,,0.85804,0.04376,0.19339,LARANJA,1141,,0,2022
65,CH,27016,C,26,0,,1.9882,1.93009,0.21279,LARANJA,1141,,0,2022
64,CH,87862,C,2,0,,1.95212,0.2234,0.17538,LARANJA,1141,,0,2022
63,CH,38284,D,13,0,,1.12991,1.47834,0.18572,LARANJA,1141,,0,2022
62,CH,26266,B,6,0,,1.21623,2.32907,0.27728,LARANJA,1141,,0,2022
61,CH,111858,B,21,0,,1.47839,0.98914,0.11347,LARANJA,1141,,0,2022
60,CH,141373,A,20,0,,1.7185,0.37675,0.19647,LARANJA,1141,,0,2022
59,CH,84166,C,15,0,,1.69897,1.58407,0.24098,LARANJA,1141,,0,2022
58,CH,141012,B,15,0,,2.66229,1.4555,0.15398,LARANJA,1141,,0,2022
57,CH,140448,A,17,0,,3.25322,0.38837,0.2039,LARANJA,1141,,0,2022
56,CH,88321,D,27,0,,1.72576,1.21177,0.12231,LARANJA,1141,,0,2022
55,CH,141120,E,12,0,,3.22378,0.16145,0.19911,LARANJA,1141,,0,2022
54,CH,97710,C,2,0,,2.30268,2.77269,0.20734,LARANJA,1141,,0,2022
53,CH,96531,A,3,0,,1.93047,1.3278,0.31414,LARANJA,1141,,0,2022
52,CH,140589,C,18,0,,1.90997,0.43177,0.17218,LARANJA,1141,,0,2022
51,CH,141330,E,17,0,,2.5062,0.59575,0.20026,LARANJA,1141,,0,2022
50,CH,97875,E,11,0,,0.80836,0.73522,0.18442,LARANJA,1141,,0,2022
49,CH,89148,C,4,0,,1.47439,0.375,0.174,LARANJA,1141,,0,2022
48,CH,111955,C,3,0,,2.32506,1.21057,0.08142,LARANJA,1141,,0,2022
47,CH,140222,C,5,0,,2.20684,0.49143,0.16913,LARANJA,1141,,0,2022
46,CH,141062,A,6,0,,2.7926,0.38416,0.19484,LARANJA,1142,,1,2022
90,CH,85036,A,8,0,,2.13934,0.64135,0.21384,LARANJA,1142,,1,2022
89,CH,84498,B,16,0,,1.75403,2.88546,0.32846,LARANJA,1142,,1,2022
88,CH,49174,D,20,0,,1.51268,0.35348,0.15001,LARANJA,1142,,1,2022
87,CH,96017,A,13,0,,1.18506,2.00777,0.19176,LARANJA,1142,,1,2022
86,CH,140431,B,14,0,,1.84867,1.82987,0.24446,LARANJA,1142,,1,2022
85,CH,141133,D,13,0,,3.00939,-0.93143,0.1978,LARANJA,1142,,1,2022
84,CH,141071,E,30,0,,1.9274,1.50522,0.24292,LARANJA,1142,,1,2022
83,CH,97671,B,25,0,,1.64294,1.66613,0.28317,LARANJA,1142,,1,2022
82,CH,118141,B,25,0,,2.31834,0.68056,0.18756,LARANJA,1142,,1,2022
81,CH,111782,B,11,0,,2.26375,1.88337,0.11935,LARANJA,1142,,1,2022
80,CH,84889,C,24,0,,2.2274,1.13094,0.18159,LARANJA,1142,,1,2022
79,CH,97405,A,8,0,,2.26097,0.38595,0.21827,LARANJA,1142,,1,2022
78,CH,141356,E,10,0,,2.87862,0.56552,0.16946,LARANJA,1142,,1,2022
77,CH,118014,A,9,0,,1.5237,1.32003,0.22572,LARANJA,1142,,1,2022
76,CH,140422,D,27,0,,2.10338,1.83766,0.16224,LARANJA,1142,,1,2022
75,CH,140198,B,27,0,,1.17746,-0.4538,0.19805,LARANJA,1142,,1,2022
74,CH,141141,C,11,0,,1.21209,0.55311,0.20862,LARANJA,1142,,1,2022
73,CH,141124,C,28,0,,1.88304,0.18672,0.20043,LARANJA,1142,,1,2022
72,CH,118107,D,21,0,,1.64494,-0.6571,0.20244,LARANJA,1142,,1,2022
71,CH,141304,B,29,0,,1.67473,0.01612,0.19993,LARANJA,1142,,1,2022
70,CH,96676,D,22,0,,1.62818,1.50116,0.16516,LARANJA,1142,,1,2022
69,CH,97182,A,1,0,,1.23597,0.07834,0.19596,LARANJA,1142,,1,2022
68,CH,140524,B,2,0,,3.14882,0.15644,0.1973,LARANJA,1142,,1,2022
67,CH,111947,B,25,0,,1.85179,0.16222,0.24226,LARANJA,1142,,1,2022
66,CH,111797,A,7,0,,0.85804,0.04376,0.19339,LARANJA,1142,,1,2022
65,CH,27016,C,26,0,,1.9882,1.93009,0.21279,LARANJA,1142,,1,2022
64,CH,87862,C,2,0,,1.95212,0.2234,0.17538,LARANJA,1142,,1,2022
63,CH,38284,D,13,0,,1.12991,1.47834,0.18572,LARANJA,1142,,1,2022
62,CH,26266,B,6,0,,1.21623,2.32907,0.27728,LARANJA,1142,,1,2022
61,CH,111858,B,21,0,,1.47839,0.98914,0.11347,LARANJA,1142,,1,2022
60,CH,141373,A,20,0,,1.7185,0.37675,0.19647,LARANJA,1142,,1,2022
59,CH,84166,C,15,0,,1.69897,1.58407,0.24098,LARANJA,1142,,1,2022
58,CH,141012,B,15,0,,2.66229,1.4555,0.15398,LARANJA,1142,,1,2022
57,CH,140448,A,17,0,,3.25322,0.38837,0.2039,LARANJA,1142,,1,2022
56,CH,88321,D,27,0,,1.72576,1.21177,0.12231,LARANJA,1142,,1,2022
55,CH,141120,E,12,0,,3.22378,0.16145,0.19911,LARANJA,1142,,1,2022
54,CH,97710,C,2,0,,2.30268,2.77269,0.20734,LARANJA,1142,,1,2022
53,CH,96531,A,3,0,,1.93047,1.3278,0.31414,LARANJA,1142,,1,2022
52,CH,140589,C,18,0,,1.90997,0.43177,0.17218,LARANJA,1142,,1,2022
51,CH,141330,E,17,0,,2.5062,0.59575,0.20026,LARANJA,1142,,1,2022
50,CH,97875,E,11,0,,0.80836,0.73522,0.18442,LARANJA,1142,,1,2022
49,CH,89148,C,4,0,,1.47439,0.375,0.174,LARANJA,1142,,1,2022
48,CH,111955,C,3,0,,2.32506,1.21057,0.08142,LARANJA,1142,,1,2022
47,CH,140222,C,5,0,,2.20684,0.49143,0.16913,LARANJA,1142,,1,2022
1,LC,140698,A,7,0,,3.33455,0.73332,0.18478,AZUL,1145,0,0,2022
45,LC,112067,A,9,0,,0.97358,1.32174,0.31253,AZUL,1145,,0,2022
44,LC,140910,E,30,0,,2.29443,1.77465,0.11517,AZUL,1145,,0,2022
43,LC,43500,E,28,0,,1.44529,1.31101,0.11879,AZUL,1145,,0,2022
42,LC,120644,A,23,0,,2.15635,0.41038,0.15037,AZUL,1145,,0,2022
41,LC,32503,B,11,0,,1.31365,1.72186,0.30482,AZUL,1145,,0,2022
40,LC,141230,C,10,0,,2.404,0.72518,0.23456,AZUL,1145,,0,2022
39,LC,120373,E,3,0,,1.28553,0.67417,0.22168,AZUL,1145,,0,2022
38,LC,140893,B,3,0,,2.13983,0.12205,0.2211,AZUL,1145,,0,2022
37,LC,140928,E,2,0,,1.58387,1.60565,0.22876,AZUL,1145,,0,2022
36,LC,140846,B,19,0,,2.28962,1.24372,0.11307,AZUL,1145,,0,2022
35,LC,96611,A,18,0,,1.92712,0.84941,0.15353,AZUL,1145,,0,2022
34,LC,50045,B,21,0,,1.66387,-0.64576,0.21722,AZUL,1145,,0,2022
33,LC,140850,A,20,0,,2.22164,0.71104,0.13389,AZUL,1145,,0,2022
32,LC,82254,C,23,0,,1.7817,2.05191,0.123,AZUL,1145,,0,2022
31,LC,43185,A,22,0,,2.69468,-0.26299,0.19199,AZUL,1145,,0,2022
30,LC,140927,A,28,0,,1.22967,1.07562,0.23073,AZUL,1145,,0,2022
29,LC,33595,D,27,0,,1.35806,0.16486,0.22019,AZUL,1145,,0,2022
28,LC,141398,D,26,0,,1.88601,0.44771,0.23332,AZUL,1145,,0,2022
27,LC,120141,A,27,0,,1.57678,0.84401,0.20178,AZUL,1145,,0,2022
26,LC,120173,C,24,0,,1.15516,1.40213,0.21567,AZUL,1145,,0,2022
25,LC,96721,D,14,0,,2.34057,0.44236,0.13703,AZUL,1145,,0,2022
24,LC,15110,C,13,0,,2.27301,1.94727,0.20869,AZUL,1145,,0,2022
23,LC,29491,A,14,0,,1.7113,2.25131,0.23917,AZUL,1145,,0,2022
22,LC,88815,B,22,0,,2.12278,0.45691,0.2143,AZUL,1145,,0,2022
21,LC,81903,B,24,0,,1.07924,1.37408,0.15431,AZUL,1145,,0,2022
20,LC,49457,C,3,0,,2.13476,0.17278,0.19035,AZUL,1145,,0,2022
19,LC,62114,E,28,0,,1.72223,0.06864,0.08576,AZUL,1145,,0,2022
18,LC,84487,E,24,0,,2.29459,0.22912,0.09786,AZUL,1145,,0,2022
17,LC,141773,C,16,0,,2.40119,2.2165,0.19393,AZUL,1145,,0,2022
16,LC,140865,D,16,0,,1.77675,2.19281,0.27828,AZUL,1145,,0,2022
15,LC,141737,C,15,0,,1.79951,0.57085,0.18455,AZUL,1145,,0,2022
14,LC,8731,C,10,0,,0.69899,2.567,0.224,AZUL,1145,,0,2022
13,LC,140917,B,17,0,,2.989,0.4382,0.18044,AZUL,1145,,0,2022
12,LC,96728,A,17,0,,0.88171,0.71092,0.22326,AZUL,1145,,0,2022
11,LC,141280,D,12,0,,3.28514,0.58616,0.15868,AZUL,1145,,0,2022
10,LC,44687,A,9,0,,1.78812,-0.21897,0.1944,AZUL,1145,,0,2022
9,LC,112102,A,11,0,,2.11507,0.67032,0.15297,AZUL,1145,,0,2022
8,LC,112139,B,17,0,,1.58527,0.7771,0.15149,AZUL,1145,,0,2022
7,LC,140876,D,22,0,,2.42167,0.7604,0.18312,AZUL,1145,,0,2022
6,LC,141227,B,12,0,,2.47458,0.59053,0.14386,AZUL,1145,,0,2022
5,LC,23049,B,8,0,,1.29853,1.4394,0.20504,AZUL,1145,1,0,2022
4,LC,112142,A,6,0,,1.72384,0.14481,0.18987,AZUL,1145,1,0,2022
3,LC,118248,C,7,0,,1.52036,-0.00517,0.20442,AZUL,1145,1,0,2022
2,LC,140535,C,5,0,,0.95911,-0.14459,0.22037,AZUL,1145,1,0,2022
1,LC,15096,C,6,0,,1.7371,0.79216,0.26802,AZUL,1145,1,0,2022
5,LC,140735,A,7,0,,2.82199,0.22518,0.17585,AZUL,1145,0,0,2022
4,LC,86330,A,8,0,,1.54954,0.17167,0.21809,AZUL,1145,0,0,2022
3,LC,140685,B,8,0,,2.39297,0.68407,0.17887,AZUL,1145,0,0,2022
2,LC,140748,C,6,0,,3.03148,1.11066,0.15871,AZUL,1145,0,0,2022
1,LC,86330,A,8,0,,1.54954,0.17167,0.21809,AMARELA,1146,0,0,2022
45,LC,120373,E,3,0,,1.28553,0.67417,0.22168,AMARELA,1146,,0,2022
44,LC,140893,B,3,0,,2.13983,0.12205,0.2211,AMARELA,1146,,0,2022
43,LC,140928,E,2,0,,1.58387,1.60565,0.22876,AMARELA,1146,,0,2022
42,LC,82254,C,23,0,,1.7817,2.05191,0.123,AMARELA,1146,,0,2022
41,LC,43185,A,22,0,,2.69468,-0.26299,0.19199,AMARELA,1146,,0,2022
40,LC,140927,A,28,0,,1.22967,1.07562,0.23073,AMARELA,1146,,0,2022
39,LC,33595,D,27,0,,1.35806,0.16486,0.22019,AMARELA,1146,,0,2022
38,LC,96721,D,14,0,,2.34057,0.44236,0.13703,AMARELA,1146,,0,2022
37,LC,15110,C,13,0,,2.27301,1.94727,0.20869,AMARELA,1146,,0,2022
36,LC,29491,A,14,0,,1.7113,2.25131,0.23917,AMARELA,1146,,0,2022
35,LC,141280,D,12,0,,3.28514,0.58616,0.15868,AMARELA,1146,,0,2022
34,LC,44687,A,9,0,,1.78812,-0.21897,0.1944,AMARELA,1146,,0,2022
33,LC,112102,A,11,0,,2.11507,0.67032,0.15297,AMARELA,1146,,0,2022
32,LC,62114,E,28,0,,1.72223,0.06864,0.08576,AMARELA,1146,,0,2022
31,LC,84487,E,24,0,,2.29459,0.22912,0.09786,AMARELA,1146,,0,2022
30,LC,141773,C,16,0,,2.40119,2.2165,0.19393,AMARELA,1146,,0,2022
29,LC,140865,D,16,0,,1.77675,2.19281,0.27828,AMARELA,1146,,0,2022
28,LC,141737,C,15,0,,1.79951,0.57085,0.18455,AMARELA,1146,,0,2022
27,LC,8731,C,10,0,,0.69899,2.567,0.224,AMARELA,1146,,0,2022
26,LC,140917,B,17,0,,2.989,0.4382,0.18044,AMARELA,1146,,0,2022
25,LC,96728,A,17,0,,0.88171,0.71092,0.22326,AMARELA,1146,,0,2022
24,LC,140846,B,19,0,,2.28962,1.24372,0.11307,AMARELA,1146,,0,2022
23,LC,96611,A,18,0,,1.92712,0.84941,0.15353,AMARELA,1146,,0,2022
22,LC,120644,A,23,0,,2.15635,0.41038,0.15037,AMARELA,1146,,0,2022
21,LC,32503,B,11,0,,1.31365,1.72186,0.30482,AMARELA,1146,,0,2022
20,LC,141230,C,10,0,,2.404,0.72518,0.23456,AMARELA,1146,,0,2022
19,LC,88815,B,22,0,,2.12278,0.45691,0.2143,AMARELA,1146,,0,2022
18,LC,81903,B,24,0,,1.07924,1.37408,0.15431,AMARELA,1146,,0,2022
17,LC,49457,C,3,0,,2.13476,0.17278,0.19035,AMARELA,1146,,0,2022
16,LC,141227,B,12,0,,2.47458,0.59053,0.14386,AMARELA,1146,,0,2022
15,LC,140910,E,30,0,,2.29443,1.77465,0.11517,AMARELA,1146,,0,2022
14,LC,43500,E,28,0,,1.44529,1.31101,0.11879,AMARELA,1146,,0,2022
13,LC,112139,B,17,0,,1.58527,0.7771,0.15149,AMARELA,1146,,0,2022
12,LC,140876,D,22,0,,2.42167,0.7604,0.18312,AMARELA,1146,,0,2022
11,LC,141398,D,26,0,,1.88601,0.44771,0.23332,AMARELA,1146,,0,2022
10,LC,112067,A,9,0,,0.97358,1.32174,0.31253,AMARELA,1146,,0,2022
9,LC,120173,C,24,0,,1.15516,1.40213,0.21567,AMARELA,1146,,0,2022
8,LC,50045,B,21,0,,1.66387,-0.64576,0.21722,AMARELA,1146,,0,2022
7,LC,140850,A,20,0,,2.22164,0.71104,0.13389,AMARELA,1146,,0,2022
6,LC,120141,A,27,0,,1.57678,0.84401,0.20178,AMARELA,1146,,0,2022
5,LC,15096,C,6,0,,1.7371,0.79216,0.26802,AMARELA,1146,1,0,2022
4,LC,140535,C,5,0,,0.95911,-0.14459,0.22037,AMARELA,1146,1,0,2022
3,LC,112142,A,6,0,,1.72384,0.14481,0.18987,AMARELA,1146,1,0,2022
2,LC,118248,C,7,0,,1.52036,-0.00517,0.20442,AMARELA,1146,1,0,2022
1,LC,23049,B,8,0,,1.29853,1.4394,0.20504,AMARELA,1146,1,0,2022
5,LC,140685,B,8,0,,2.39297,0.68407,0.17887,AMARELA,1146,0,0,2022
4,LC,140748,C,6,0,,3.03148,1.11066,0.15871,AMARELA,1146,0,0,2022
3,LC,140698,A,7,0,,3.33455,0.73332,0.18478,AMARELA,1146,0,0,2022
2,LC,140735,A,7,0,,2.82199,0.22518,0.17585,AMARELA,1146,0,0,2022
1,LC,140685,B,8,0,,2.39297,0.68407,0.17887,ROSA,1147,0,0,2022
45,LC,50045,B,21,0,,1.66387,-0.64576,0.21722,ROSA,1147,,0,2022
44,LC,140850,A,20,0,,2.22164,0.71104,0.13389,ROSA,1147,,0,2022
43,LC,88815,B,22,0,,2.12278,0.45691,0.2143,ROSA,1147,,0,2022
42,LC,81903,B,24,0,,1.07924,1.37408,0.15431,ROSA,1147,,0,2022
41,LC,112067,A,9,0,,0.97358,1.32174,0.31253,ROSA,1147,,0,2022
40,LC,120644,A,23,0,,2.15635,0.41038,0.15037,ROSA,1147,,0,2022
39,LC,32503,B,11,0,,1.31365,1.72186,0.30482,ROSA,1147,,0,2022
38,LC,141230,C,10,0,,2.404,0.72518,0.23456,ROSA,1147,,0,2022
37,LC,82254,C,23,0,,1.7817,2.05191,0.123,ROSA,1147,,0,2022
36,LC,43185,A,22,0,,2.69468,-0.26299,0.19199,ROSA,1147,,0,2022
35,LC,112139,B,17,0,,1.58527,0.7771,0.15149,ROSA,1147,,0,2022
34,LC,140876,D,22,0,,2.42167,0.7604,0.18312,ROSA,1147,,0,2022
33,LC,140927,A,28,0,,1.22967,1.07562,0.23073,ROSA,1147,,0,2022
32,LC,33595,D,27,0,,1.35806,0.16486,0.22019,ROSA,1147,,0,2022
31,LC,141280,D,12,0,,3.28514,0.58616,0.15868,ROSA,1147,,0,2022
30,LC,44687,A,9,0,,1.78812,-0.21897,0.1944,ROSA,1147,,0,2022
29,LC,112102,A,11,0,,2.11507,0.67032,0.15297,ROSA,1147,,0,2022
28,LC,8731,C,10,0,,0.69899,2.567,0.224,ROSA,1147,,0,2022
27,LC,140917,B,17,0,,2.989,0.4382,0.18044,ROSA,1147,,0,2022
26,LC,96728,A,17,0,,0.88171,0.71092,0.22326,ROSA,1147,,0,2022
25,LC,120373,E,3,0,,1.28553,0.67417,0.22168,ROSA,1147,,0,2022
24,LC,140893,B,3,0,,2.13983,0.12205,0.2211,ROSA,1147,,0,2022
23,LC,140928,E,2,0,,1.58387,1.60565,0.22876,ROSA,1147,,0,2022
22,LC,62114,E,28,0,,1.72223,0.06864,0.08576,ROSA,1147,,0,2022
21,LC,84487,E,24,0,,2.29459,0.22912,0.09786,ROSA,1147,,0,2022
20,LC,141773,C,16,0,,2.40119,2.2165,0.19393,ROSA,1147,,0,2022
19,LC,140865,D,16,0,,1.77675,2.19281,0.27828,ROSA,1147,,0,2022
18,LC,141737,C,15,0,,1.79951,0.57085,0.18455,ROSA,1147,,0,2022
17,LC,96721,D,14,0,,2.34057,0.44236,0.13703,ROSA,1147,,0,2022
16,LC,15110,C,13,0,,2.27301,1.94727,0.20869,ROSA,1147,,0,2022
15,LC,29491,A,14,0,,1.7113,2.25131,0.23917,ROSA,1147,,0,2022
14,LC,141398,D,26,0,,1.88601,0.44771,0.23332,ROSA,1147,,0,2022
13,LC,120141,A,27,0,,1.57678,0.84401,0.20178,ROSA,1147,,0,2022
12,LC,120173,C,24,0,,1.15516,1.40213,0.21567,ROSA,1147,,0,2022
11,LC,140846,B,19,0,,2.28962,1.24372,0.11307,ROSA,1147,,0,2022
10,LC,96611,A,18,0,,1.92712,0.84941,0.15353,ROSA,1147,,0,2022
9,LC,141227,B,12,0,,2.47458,0.59053,0.14386,ROSA,1147,,0,2022
8,LC,140910,E,30,0,,2.29443,1.77465,0.11517,ROSA,1147,,0,2022
7,LC,43500,E,28,0,,1.44529,1.31101,0.11879,ROSA,1147,,0,2022
6,LC,49457,C,3,0,,2.13476,0.17278,0.19035,ROSA,1147,,0,2022
5,LC,112142,A,6,0,,1.72384,0.14481,0.18987,ROSA,1147,1,0,2022
4,LC,15096,C,6,0,,1.7371,0.79216,0.26802,ROSA,1147,1,0,2022
3,LC,140535,C,5,0,,0.95911,-0.14459,0.22037,ROSA,1147,1,0,2022
2,LC,23049,B,8,0,,1.29853,1.4394,0.20504,ROSA,1147,1,0,2022
1,LC,118248,C,7,0,,1.52036,-0.00517,0.20442,ROSA,1147,1,0,2022
5,LC,140698,A,7,0,,3.33455,0.73332,0.18478,ROSA,1147,0,0,2022
4,LC,140735,A,7,0,,2.82199,0.22518,0.17585,ROSA,1147,0,0,2022
3,LC,140748,C,6,0,,3.03148,1.11066,0.15871,ROSA,1147,0,0,2022
2,LC,86330,A,8,0,,1.54954,0.17167,0.21809,ROSA,1147,0,0,2022
1,LC,140748,C,6,0,,3.03148,1.11066,0.15871,BRANCA,1148,0,0,2022
45,LC,112139,B,17,0,,1.58527,0.7771,0.15149,BRANCA,1148,,0,2022
44,LC,140876,D,22,0,,2.42167,0.7604,0.18312,BRANCA,1148,,0,2022
43,LC,141280,D,12,0,,3.28514,0.58616,0.15868,BRANCA,1148,,0,2022
42,LC,44687,A,9,0,,1.78812,-0.21897,0.1944,BRANCA,1148,,0,2022
41,LC,112102,A,11,0,,2.11507,0.67032,0.15297,BRANCA,1148,,0,2022
40,LC,8731,C,10,0,,0.69899,2.567,0.224,BRANCA,1148,,0,2022
39,LC,140917,B,17,0,,2.989,0.4382,0.18044,BRANCA,1148,,0,2022
38,LC,96728,A,17,0,,0.88171,0.71092,0.22326,BRANCA,1148,,0,2022
37,LC,141773,C,16,0,,2.40119,2.2165,0.19393,BRANCA,1148,,0,2022
36,LC,140865,D,16,0,,1.77675,2.19281,0.27828,BRANCA,1148,,0,2022
35,LC,141737,C,15,0,,1.79951,0.57085,0.18455,BRANCA,1148,,0,2022
34,LC,62114,E,28,0,,1.72223,0.06864,0.08576,BRANCA,1148,,0,2022
33,LC,84487,E,24,0,,2.29459,0.22912,0.09786,BRANCA,1148,,0,2022
32,LC,88815,B,22,0,,2.12278,0.45691,0.2143,BRANCA,1148,,0,2022
31,LC,81903,B,24,0,,1.07924,1.37408,0.15431,BRANCA,1148,,0,2022
30,LC,49457,C,3,0,,2.13476,0.17278,0.19035,BRANCA,1148,,0,2022
29,LC,96721,D,14,0,,2.34057,0.44236,0.13703,BRANCA,1148,,0,2022
28,LC,15110,C,13,0,,2.27301,1.94727,0.20869,BRANCA,1148,,0,2022
27,LC,29491,A,14,0,,1.7113,2.25131,0.23917,BRANCA,1148,,0,2022
26,LC,141227,B,12,0,,2.47458,0.59053,0.14386,BRANCA,1148,,0,2022
25,LC,140910,E,30,0,,2.29443,1.77465,0.11517,BRANCA,1148,,0,2022
24,LC,43500,E,28,0,,1.44529,1.31101,0.11879,BRANCA,1148,,0,2022
23,LC,140927,A,28,0,,1.22967,1.07562,0.23073,BRANCA,1148,,0,2022
22,LC,33595,D,27,0,,1.35806,0.16486,0.22019,BRANCA,1148,,0,2022
21,LC,141398,D,26,0,,1.88601,0.44771,0.23332,BRANCA,1148,,0,2022
20,LC,120141,A,27,0,,1.57678,0.84401,0.20178,BRANCA,1148,,0,2022
19,LC,120173,C,24,0,,1.15516,1.40213,0.21567,BRANCA,1148,,0,2022
18,LC,82254,C,23,0,,1.7817,2.05191,0.123,BRANCA,1148,,0,2022
17,LC,43185,A,22,0,,2.69468,-0.26299,0.19199,BRANCA,1148,,0,2022
16,LC,50045,B,21,0,,1.66387,-0.64576,0.21722,BRANCA,1148,,0,2022
15,LC,140850,A,20,0,,2.22164,0.71104,0.13389,BRANCA,1148,,0,2022
14,LC,140846,B,19,0,,2.28962,1.24372,0.11307,BRANCA,1148,,0,2022
13,LC,96611,A,18,0,,1.92712,0.84941,0.15353,BRANCA,1148,,0,2022
12,LC,120373,E,3,0,,1.28553,0.67417,0.22168,BRANCA,1148,,0,2022
11,LC,140893,B,3,0,,2.13983,0.12205,0.2211,BRANCA,1148,,0,2022
10,LC,140928,E,2,0,,1.58387,1.60565,0.22876,BRANCA,1148,,0,2022
9,LC,120644,A,23,0,,2.15635,0.41038,0.15037,BRANCA,1148,,0,2022
8,LC,32503,B,11,0,,1.31365,1.72186,0.30482,BRANCA,1148,,0,2022
7,LC,141230,C,10,0,,2.404,0.72518,0.23456,BRANCA,1148,,0,2022
6,LC,112067,A,9,0,,0.97358,1.32174,0.31253,BRANCA,1148,,0,2022
5,LC,23049,B,8,0,,1.29853,1.4394,0.20504,BRANCA,1148,1,0,2022
4,LC,118248,C,7,0,,1.52036,-0.00517,0.20442,BRANCA,1148,1,0,2022
3,LC,112142,A,6,0,,1.72384,0.14481,0.18987,BRANCA,1148,1,0,2022
2,LC,15096,C,6,0,,1.7371,0.79216,0.26802,BRANCA,1148,1,0,2022
1,LC,140535,C,5,0,,0.95911,-0.14459,0.22037,BRANCA,1148,1,0,2022
5,LC,86330,A,8,0,,1.54954,0.17167,0.21809,BRANCA,1148,0,0,2022
4,LC,140685,B,8,0,,2.39297,0.68407,0.17887,BRANCA,1148,0,0,2022
3,LC,140735,A,7,0,,2.82199,0.22518,0.17585,BRANCA,1148,0,0,2022
2,LC,140698,A,7,0,,3.33455,0.73332,0.18478,BRANCA,1148,0,0,2022
1,LC,140748,C,6,0,,3.03148,1.11066,0.15871,BRANCA,1149,0,0,2022
45,LC,112139,B,17,0,,1.58527,0.7771,0.15149,BRANCA,1149,,0,2022
44,LC,140876,D,22,0,,2.42167,0.7604,0.18312,BRANCA,1149,,0,2022
43,LC,141280,D,12,0,,3.28514,0.58616,0.15868,BRANCA,1149,,0,2022
42,LC,44687,A,9,0,,1.78812,-0.21897,0.1944,BRANCA,1149,,0,2022
